,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,artist,song_name,cluster
215,0.606,0.905,5,-3.117,1,0.0518,0.0044,0.0,0.151,0.706,143.952,blink-182,EDGING,0
216,0.519,0.78,2,-4.939,1,0.0356,0.00165,2.14e-05,0.156,0.166,145.125,blink-182,Stay Together For The Kids,0
217,0.451,0.937,4,-5.524,1,0.0952,0.00244,0.000112,0.148,0.591,100.601,blink-182,Dumpweed,0
218,0.47,0.915,11,-6.787,1,0.1,0.000954,7.58e-06,0.35,0.69,107.569,blink-182,Aliens Exist,0
219,0.502,0.96,11,-2.998,1,0.0484,0.00166,0.0,0.377,0.625,128.228,blink-182,Every Time I Look For You,0
220,0.447,0.967,0,-2.706,1,0.0793,0.00448,0.0,0.487,0.606,179.991,blink-182,She's Out Of Her Mind,0
221,0.502,0.966,0,-3.876,1,0.0946,0.00575,1.56e-06,0.117,0.638,159.948,blink-182,Bored To Death,0
222,0.532,0.753,11,-6.481,1,0.0322,0.0105,0.0,0.389,0.575,104.522,blink-182,Going Away To College,1
223,0.218,0.921,7,-4.414,1,0.0602,0.00133,7.66e-06,0.0777,0.612,196.291,blink-182,Man Overboard,0
224,0.466,0.948,11,-4.041,1,0.081,0.00734,0.0187,0.139,0.595,158.335,blink-182,Always,0
225,0.552,0.982,9,-3.227,1,0.0484,0.00456,0.0,0.337,0.664,98.458,blink-182,Online Songs,1
226,0.615,0.81,1,-6.137,0,0.0506,0.0358,0.0,0.289,0.728,143.054,blink-182,I Really Wish I Hated You,4
227,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,Mike Posner,Cooler Than Me - Single Mix,5
228,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,Mike Posner,I Took A Pill In Ibiza - Seeb Remix,4
229,0.699,0.882,4,-3.896,0,0.0311,0.00296,0.0544,0.13,0.657,120.016,Mike Posner,Please Don't Go,4
230,0.837,0.515,7,-4.065,0,0.0793,0.103,0.0,0.233,0.769,129.001,Mike Posner,Cooler Than Me (feat. Big Sean),4
231,0.84,0.504,7,-4.277,0,0.15,0.15,0.0,0.164,0.79,129.014,Mike Posner,Cooler Than Me,4
232,0.599,0.598,11,-4.885,1,0.114,0.012,0.0,0.214,0.267,86.895,Mike Posner,Smoke & Drive,1
233,0.723,0.64,0,-6.006,1,0.0389,0.122,5.06e-06,0.204,0.456,136.034,Mike Posner,I'm Not Dead Yet,1
234,0.626,0.67,7,-5.381,1,0.0534,0.318,0.0,0.0429,0.523,73.422,Mike Posner,Bow Chicka Wow Wow (feat. Lil' Wayne),1
235,0.637,0.318,10,-10.07,1,0.0716,0.622,1.58e-06,0.125,0.383,74.11,Mike Posner,I Took A Pill In Ibiza,2
236,0.736,0.688,2,-5.736,1,0.0478,0.207,0.499,0.402,0.36,102.009,Mike Posner,Move On,6
237,0.687,0.846,2,-3.003,1,0.0419,0.172,1.24e-05,0.0806,0.589,87.024,Mike Posner,Song About You,1
238,0.809,0.621,4,-6.458,0,0.0477,0.032,5.64e-06,0.0885,0.456,87.996,Mike Posner,OMG,4
239,0.757,0.675,7,-11.561,0,0.0393,0.0554,3.88e-05,0.0846,0.616,128.988,Mike Posner,Cooler Than Me - Gigamesh Remix,4
240,0.559,0.688,7,-6.922,1,0.0304,0.396,0.0,0.153,0.175,145.102,Mike Posner,Howling at the Moon,0
241,0.827,0.605,4,-6.194,0,0.0509,0.0237,1.68e-05,0.111,0.938,107.947,Mike Posner,Jealousy (feat. blackbear),4
242,0.614,0.648,7,-5.454,1,0.0443,0.408,0.0,0.0523,0.585,73.49,Mike Posner,Bow Chicka Wow Wow,1
243,0.763,0.839,0,-3.437,1,0.117,0.429,0.0,0.109,0.655,104.977,Mike Posner,In The Arms Of A Stranger - Grey Remix,1
244,0.67,0.686,2,-5.486,1,0.0509,0.062,0.0,0.216,0.208,170.037,Mike Posner,Be As You Are - JordanXL Remix,0
245,0.69,0.688,4,-6.421,1,0.123,0.00361,0.00224,0.211,0.702,160.055,Mike Posner,Top of the World (feat. Big Sean),1
246,0.624,0.428,4,-9.45,0,0.0348,0.224,1.25e-06,0.108,0.348,144.958,Mike Posner,Be As You Are,4
247,0.766,0.533,9,-5.758,0,0.0506,0.03,0.0,0.0667,0.764,107.999,Mike Posner,Momma Always Told Me (feat. Stanaj & Yung Bae),4
248,0.69,0.432,9,-9.967,0,0.036,0.492,8.69e-05,0.164,0.5,136.01,Mike Posner,This Is What A Sad Song Sounds Like,4
249,0.768,0.621,9,-4.203,0,0.0342,0.096,7.55e-05,0.142,0.684,136.032,Mike Posner,I'm Not Dead Yet - ellis edit,4
250,0.728,0.656,2,-5.34,1,0.0378,0.151,0.0,0.28,0.287,104.998,Mike Posner,Looks Like Sex,1
251,0.653,0.661,7,-8.036,0,0.0371,0.162,1.46e-06,0.394,0.651,102.962,Mike Posner,Buried In Detroit - Lucas Löwe Remix,4
252,0.754,0.653,8,-7.119,0,0.266,0.517,3.94e-05,0.561,0.558,150.953,Mike Posner,Silence - Sluggo x Loote Remix,3
253,0.845,0.566,10,-4.003,1,0.0798,0.0546,1.59e-06,0.108,0.455,92.047,Mike Posner,Drug Dealer Girl,1
254,0.753,0.754,10,-6.97,1,0.0371,0.0716,0.311,0.253,0.528,107.994,Mike Posner,Stuck In The Middle,1
255,0.65,0.275,11,-12.458,0,0.0426,0.812,0.0,0.114,0.533,144.953,Mike Posner,Be As You Are - Acoustic,2
256,0.757,0.716,3,-4.272,1,0.0617,0.0418,0.0082,0.213,0.313,162.022,Mike Posner,Look What I've Become,0
257,0.74,0.206,3,-9.672,1,0.0364,0.924,0.0,0.106,0.338,120.17,Mike Posner,Home,2
258,0.906,0.413,9,-9.044,0,0.143,0.361,0.0,0.114,0.337,130.039,Mike Posner,Fun Up Here (feat. Logic),4
259,0.745,0.219,5,-11.216,1,0.0276,0.851,1.8e-05,0.0678,0.635,88.609,Norah Jones,Don't Know Why,2
260,0.436,0.141,0,-13.271,1,0.0308,0.902,2.81e-06,0.126,0.146,76.64,Norah Jones,Come Away With Me,2
261,0.526,0.299,8,-13.797,1,0.031,0.941,0.097,0.106,0.679,156.848,Norah Jones,Sunrise,2
262,0.429,0.18,10,-10.694,1,0.0551,0.864,4.4e-06,0.104,0.485,170.645,Norah Jones,Turn Me On,2
263,0.43,0.543,8,-6.296,1,0.0367,0.463,0.000523,0.0928,0.354,143.912,Norah Jones,Christmas Calling (Jolly Jones),0
264,0.651,0.347,0,-9.175,1,0.0341,0.694,0.0249,0.11,0.533,75.978,Norah Jones,What Am I To You?,2
265,0.379,0.0462,0,-14.719,1,0.0445,0.978,0.000931,0.0912,0.147,80.641,Norah Jones,The Nearness Of You,2
266,0.798,0.234,2,-10.699,1,0.0317,0.875,0.000626,0.134,0.403,103.152,Norah Jones,Those Sweet Words,2
267,0.502,0.543,8,-8.128,1,0.0393,0.272,0.00192,0.139,0.653,74.243,Norah Jones,Christmas Calling (Jolly Jones) - Live At The Empire State Building,1
268,0.636,0.495,0,-9.727,1,0.0534,0.393,0.449,0.0817,0.644,166.755,Norah Jones,"Why Am I Treated So Bad (with Questlove, Christian McBride) [From “Norah Jones is Playing Along” Podcast]",6
269,0.547,0.216,10,-14.908,1,0.0343,0.924,0.214,0.109,0.358,79.941,Norah Jones,Carry On,2
270,0.592,0.193,7,-13.876,1,0.0334,0.955,0.00508,0.117,0.383,127.381,Norah Jones,Seven Years,2
271,0.508,0.245,2,-13.403,1,0.0323,0.889,0.741,0.144,0.197,66.942,Norah Jones,Unchained Melody,6
272,0.691,0.322,5,-9.852,1,0.0313,0.809,4.4e-05,0.104,0.374,109.399,Norah Jones,Feelin' The Same Way,2
273,0.861,0.48,7,-8.433,1,0.0512,0.0459,0.0,0.351,0.278,99.972,Snoop Dogg,I Wanna Fuck You,1
274,0.464,0.687,9,-7.623,1,0.0858,0.00643,2.47e-06,0.32,0.458,91.064,Snoop Dogg,Murder Was The Case,0
275,0.869,0.697,7,-4.639,1,0.187,0.00838,0.0,0.297,0.804,95.03,Snoop Dogg,Bitch Please,1
276,0.802,0.534,4,-7.409,0,0.0532,0.00665,6.97e-06,0.182,0.722,96.789,Snoop Dogg,Tha Shiznit,4
277,0.87,0.653,0,-4.353,1,0.326,0.151,0.0,0.303,0.755,94.84,Snoop Dogg,Lay Low,3
278,0.934,0.706,7,-5.317,1,0.178,0.0305,0.000121,0.136,0.614,112.962,Snoop Dogg,Signs,1
279,0.75,0.616,7,-7.541,1,0.284,0.00473,0.0,0.0928,0.703,94.314,Snoop Dogg,Doggy Dogg World,3
280,0.674,0.767,10,-6.598,0,0.319,0.354,0.0,0.346,0.797,91.719,Snoop Dogg,Gz and Hustlas,3
281,0.866,0.619,9,-4.774,0,0.19,0.0202,0.0,0.0371,0.733,82.05,Snoop Dogg,That's That Shit,4
282,0.831,0.765,6,-5.661,0,0.273,0.0412,0.0,0.352,0.523,90.995,Snoop Dogg,Down 4 My N's,3
283,0.601,0.527,1,-8.652,1,0.0794,0.0334,0.0,0.103,0.592,78.11,Snoop Dogg,Lodi Dodi,1
284,0.813,0.732,7,-5.636,1,0.03,0.0597,0.00137,0.0826,0.731,130.02,Snoop Dogg,Sweat - Remix,1
285,0.484,0.711,1,-4.584,1,0.239,0.142,0.0,0.378,0.46,90.961,Snoop Dogg,Vato,3
286,0.756,0.829,11,-3.973,1,0.0682,0.003,3.46e-05,0.0578,0.504,120.163,Snoop Dogg,Sensual Seduction,1
287,0.878,0.786,11,-5.273,0,0.152,0.416,3.1e-05,0.122,0.831,101.984,Snoop Dogg,Riders On The Storm - Fredwreck Remix,4
288,0.94,0.621,4,-4.615,0,0.199,0.402,0.079,0.245,0.694,106.001,Snoop Dogg,Let's Get Blown,4
289,0.794,0.838,1,-6.526,0,0.141,0.165,1.07e-06,0.558,0.641,100.124,Snoop Dogg,G Funk Intro,5
290,0.616,0.87,7,-3.889,1,0.219,0.115,7.7e-06,0.386,0.437,94.615,Snoop Dogg,Gin And Juice,5
291,0.387,0.801,1,-3.863,0,0.0935,0.606,7.43e-05,0.627,0.563,81.725,Snoop Dogg,Mulholland Drive,5
292,0.571,0.925,2,-4.1,1,0.517,0.0461,0.0,0.35,0.648,90.888,Snoop Dogg,Still Smokin,3
293,0.824,0.662,11,-6.945,0,0.152,0.00119,0.000359,0.0698,0.412,97.234,Snoop Dogg,Pump Pump,4
294,0.634,0.862,6,-5.421,1,0.132,0.137,0.0,0.119,0.411,80.744,Snoop Dogg,French Inhale (feat. Mike Posner),1
295,0.381,0.659,2,-3.888,1,0.176,0.159,0.0,0.34,0.16,85.723,Snoop Dogg,420 (Blaze Up),0
296,0.764,0.87,2,-6.394,1,0.1,0.00818,0.0,0.0765,0.827,99.452,Snoop Dogg,Serial Killa,1
297,0.674,0.888,1,-5.249,1,0.356,0.0865,0.0,0.472,0.686,79.772,Snoop Dogg,Talent Show,3
298,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,Muse,Supermassive Black Hole,1
299,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,Muse,Uprising,0
300,0.412,0.92,9,-4.852,0,0.0575,0.000456,0.0026,0.11,0.455,93.162,Muse,Hysteria,4
301,0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,Muse,Starlight,0
302,0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,Muse,Madness,0
303,0.366,0.963,11,-5.301,0,0.142,0.000273,0.0122,0.115,0.211,137.114,Muse,Knights of Cydonia,0
304,0.585,0.842,9,-5.883,0,0.0556,0.00242,0.00686,0.0866,0.428,118.211,Muse,Time is Running Out,4
305,0.408,0.965,2,-4.232,1,0.05,6.94e-06,0.000402,0.11,0.349,136.018,Muse,Plug in Baby,0
306,0.555,0.883,2,-3.426,1,0.0341,0.00114,0.041,0.868,0.507,125.02,Muse,Psycho,5
307,0.683,0.585,8,-6.76,1,0.0323,0.00819,0.0162,0.0797,0.641,115.997,Muse,Undisclosed Desires,1
308,0.345,0.418,7,-7.787,0,0.0316,0.299,1.75e-05,0.103,0.267,109.044,Muse,Feeling Good,2
309,0.434,0.977,2,-4.845,1,0.0786,0.00187,0.166,0.347,0.0939,128.223,Muse,Stockholm Syndrome,0
310,0.514,0.935,1,-3.331,1,0.0605,0.000394,0.000764,0.386,0.53,123.032,Muse,You Make Me Feel Like It’s Halloween,0
311,0.622,0.842,11,-3.678,0,0.0609,0.00342,0.00014,0.0575,0.724,136.041,Muse,Pressure,4
312,0.671,0.766,2,-3.1,1,0.0378,0.00224,0.000154,0.159,0.726,104.99,Muse,Panic Station,1
313,0.467,0.774,9,-6.569,0,0.0485,0.0616,0.289,0.108,0.0916,135.006,Muse,Resistance,0
314,0.14,0.103,10,-33.743,0,0.0713,0.895,0.79,0.112,0.0188,138.918,Muse,Pink Noise,6
315,0.493,0.959,8,-3.613,1,0.0414,0.000386,0.118,0.254,0.703,125.04,Muse,Map of the Problematique,0
316,0.48,0.76,5,-3.663,1,0.0402,0.00107,2.37e-05,0.0809,0.378,139.985,Muse,Thought Contagion,0
317,0.514,0.882,7,-4.406,1,0.0862,0.0043,2.52e-06,0.156,0.424,104.85,Muse,Won’t Stand Down,0
318,0.474,0.905,4,-6.137,0,0.0842,0.122,0.00154,0.166,0.322,93.02,Muse,Sunburn,4
319,0.465,0.366,7,-9.578,0,0.0256,0.551,0.0,0.123,0.268,84.961,Muse,Dancing In The Rain,2
320,0.362,0.947,11,-3.617,0,0.239,0.00895,0.0,0.285,0.583,130.005,Muse,Will Of The People,4
321,0.256,0.679,9,-4.495,0,0.0387,0.00451,0.0409,0.172,0.325,158.718,Muse,Supremacy,0
322,0.42,0.691,9,-8.56,1,0.0501,0.31,0.0427,0.109,0.0383,115.326,Muse,Butterflies and Hurricanes,0
323,0.469,0.329,3,-10.804,0,0.271,0.765,4.31e-05,0.257,0.562,81.964,Muse,To The Boy,2
324,0.428,0.429,0,-6.06,1,0.049,0.0879,0.00041,0.168,0.182,127.173,Muse,Dig Down,0
325,0.351,0.961,7,-3.942,0,0.145,0.00133,0.00335,0.108,0.416,124.715,Muse,Assassin,0
326,0.238,0.932,4,-5.809,1,0.0912,0.00326,0.298,0.114,0.186,150.899,Muse,New Born,0
327,0.65,0.758,8,-5.021,1,0.0507,0.000259,0.000492,0.276,0.603,100.005,Muse,Dead Inside,1
328,0.246,0.988,11,-2.278,0,0.193,1.03e-05,0.000117,0.338,0.192,124.651,Muse,Kill Or Be Killed,0
329,0.421,0.892,7,-4.235,1,0.0564,3.33e-05,0.00331,0.141,0.398,95.866,Muse,Reapers,0
330,0.487,0.279,6,-11.586,0,0.0265,0.647,0.00185,0.11,0.162,139.362,Muse,Unintended,2
331,0.447,0.534,6,-7.502,1,0.0345,0.00779,0.000125,0.0933,0.373,79.99,Muse,Muscle Museum,1
332,0.447,0.8,0,-9.482,0,0.047,0.000258,0.00206,0.113,0.251,127.956,Muse,Bliss,0
333,0.336,0.846,7,-5.026,1,0.0484,0.0969,0.000601,0.097,0.221,176.056,Muse,Verona,0
334,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.1e-05,0.168,0.543,99.009,3 Doors Down,Kryptonite,4
335,0.557,0.533,10,-6.817,0,0.0252,0.0492,0.0,0.205,0.233,143.994,3 Doors Down,Here Without You,4
336,0.532,0.935,0,-4.798,1,0.0619,0.00133,8.37e-06,0.106,0.309,128.025,3 Doors Down,It's Not My Time,0
337,0.493,0.88,6,-6.424,0,0.0693,0.0108,2.66e-05,0.226,0.389,147.913,3 Doors Down,Loser,4
338,0.487,0.702,7,-6.043,1,0.0238,0.00528,4.97e-06,0.129,0.306,95.982,3 Doors Down,Be Like That,0
339,0.48,0.863,1,-4.914,0,0.0385,0.0181,0.0,0.111,0.491,91.972,3 Doors Down,Let Me Go,4
340,0.631,0.821,8,-5.503,1,0.0343,0.0111,0.0156,0.197,0.486,97.003,3 Doors Down,Citizen/Soldier,1
341,0.541,0.677,0,-6.211,1,0.0271,0.0244,0.0,0.0854,0.237,131.922,3 Doors Down,Away From The Sun,0
342,0.496,0.675,0,-6.155,1,0.028,0.00468,1.16e-05,0.114,0.493,153.988,3 Doors Down,Let Me Be Myself,0
343,0.427,0.962,11,-4.263,0,0.0508,0.000245,0.415,0.157,0.568,169.943,3 Doors Down,Still Alive,0
344,0.547,0.575,10,-6.282,0,0.0258,0.0198,0.0,0.205,0.311,143.752,3 Doors Down,Here Without You - Acoustic,4
345,0.467,0.713,4,-6.349,0,0.0282,0.000271,1.45e-05,0.149,0.34,87.966,3 Doors Down,The Road I'm On,4
346,0.474,0.482,4,-6.746,0,0.0262,0.483,3.27e-06,0.115,0.172,147.376,3 Doors Down,Landing In London,2
347,0.524,0.919,4,-5.505,0,0.0436,0.0149,7.05e-05,0.131,0.848,87.931,3 Doors Down,Duck And Run,4
348,0.466,0.765,10,-6.488,0,0.0364,0.111,0.0,0.957,0.346,143.753,3 Doors Down,"Here Without You - Live At The Congress Theater, Chicago/2003",5
349,0.518,0.973,11,-3.92,0,0.0435,0.000791,0.00126,0.988,0.314,98.83,3 Doors Down,"Kryptonite - Live At The Congress Theater, Chicago/2003",5
350,0.595,0.95,7,-3.356,1,0.0452,0.0233,0.0195,0.334,0.67,106.017,3 Doors Down,In The Dark,1
351,0.462,0.778,9,-4.365,0,0.0313,0.0226,0.0,0.108,0.219,77.004,3 Doors Down,When You're Young,4
352,0.391,0.992,2,-2.661,1,0.0684,0.00257,0.0107,0.156,0.538,173.886,3 Doors Down,Believer,0
353,0.498,0.735,0,-4.701,1,0.026,0.00834,5.51e-06,0.245,0.402,145.852,3 Doors Down,Back To Me,0
354,0.572,0.657,7,-6.196,1,0.0288,0.0397,2.82e-06,0.259,0.206,142.18,3 Doors Down,Behind Those Eyes,0
355,0.446,0.885,10,-5.026,1,0.0704,0.00187,9.94e-06,0.174,0.583,169.863,3 Doors Down,Train,0
356,0.27,0.734,2,-5.795,0,0.0436,0.000551,0.0,0.0767,0.208,160.863,3 Doors Down,Changes,0
357,0.471,0.878,7,-5.196,1,0.0338,5.78e-05,2.16e-06,0.13,0.502,131.983,3 Doors Down,Going Down In Flames,0
358,0.527,0.898,7,-5.844,1,0.0452,0.000232,2.84e-06,0.0919,0.51,132.992,3 Doors Down,Life Of My Own,0
359,0.615,0.675,11,-8.083,1,0.0287,0.00267,2.34e-06,0.088,0.343,115.995,3 Doors Down,Living A Lie,0
360,0.591,0.607,0,-7.626,1,0.0274,0.554,0.0,0.102,0.365,118.084,3 Doors Down,Here By Me,2
361,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,James Blunt,You're Beautiful,2
362,0.375,0.409,0,-8.713,0,0.037,0.205,0.0,0.1,0.196,127.854,James Blunt,Monsters,2
363,0.432,0.261,4,-12.591,1,0.0512,0.953,0.00342,0.0903,0.273,89.567,James Blunt,Goodbye My Lover,2
364,0.72,0.668,9,-7.928,1,0.0269,0.0652,0.00664,0.0789,0.768,123.007,James Blunt,1973,1
365,0.675,0.479,0,-9.87,0,0.0278,0.633,1.81e-05,0.0881,0.454,81.993,James Blunt,You’re Beautiful,2
366,0.575,0.821,0,-5.699,1,0.0533,0.184,0.0,0.124,0.473,118.025,James Blunt,Bonfire Heart,0
367,0.635,0.701,10,-5.969,1,0.0268,0.253,4.91e-05,0.165,0.633,151.894,James Blunt,Wisemen,1
368,0.719,0.727,6,-5.933,1,0.0389,0.0315,0.163,0.0591,0.532,123.988,James Blunt,Can’t Forget You,1
369,0.709,0.198,3,-8.81,1,0.0362,0.903,0.0,0.148,0.292,128.318,James Blunt,Monsters - Acoustic,2
370,0.719,0.727,6,-5.933,1,0.0389,0.0315,0.163,0.0591,0.532,123.988,James Blunt,Can’t Forget You (feat. James Blunt),1
371,0.73,0.819,1,-5.075,1,0.0394,0.0735,1.65e-06,0.304,0.698,124.042,James Blunt,Beside You,1
372,0.582,0.507,2,-9.021,1,0.0313,0.671,1.21e-06,0.136,0.217,83.019,James Blunt,Carry You Home,2
373,0.264,0.97,0,-3.428,0,0.116,0.0007,2.89e-05,0.131,0.533,175.672,Rise Against,Tragedy + Time,0
374,0.28,0.983,8,-4.181,1,0.135,8.29e-05,0.000677,0.363,0.356,102.029,Rise Against,Survive,0
375,0.509,0.996,8,-3.741,1,0.0598,8.19e-05,9.96e-06,0.0545,0.365,104.671,Rise Against,Drones,0
376,0.484,0.953,1,-2.599,1,0.0637,0.0082,0.00627,0.162,0.226,180.198,Rise Against,Life Less Frightening,0
377,0.281,0.976,8,-3.471,1,0.0738,0.000641,2.31e-06,0.0517,0.421,99.383,Rise Against,This Is Letting Go,0
378,0.432,0.884,8,-6.659,1,0.13,0.0127,0.000527,0.166,0.624,108.948,Limp Bizkit,Break Stuff,0
379,0.603,0.933,1,-3.358,1,0.171,0.00591,0.0,0.206,0.709,96.306,Limp Bizkit,Rollin' (Air Raid Vehicle),1
380,0.595,0.489,7,-6.66,1,0.0271,0.497,0.0,0.119,0.0902,120.315,Limp Bizkit,Behind Blue Eyes,2
381,0.425,0.852,11,-5.607,1,0.046,0.0175,0.306,0.0935,0.512,101.968,Limp Bizkit,Take A Look Around,0
382,0.573,0.929,11,-5.996,1,0.082,0.00218,0.0723,0.718,0.284,97.57,Limp Bizkit,Nookie,5
383,0.428,0.781,1,-6.823,0,0.281,0.0675,0.000781,0.615,0.709,93.244,Limp Bizkit,Faith,5
384,0.6,0.938,1,-3.615,1,0.0701,0.00152,1.48e-05,0.369,0.597,101.183,Limp Bizkit,Hot Dog,1
385,0.458,0.978,11,-2.389,1,0.191,0.00231,2.12e-06,0.111,0.342,104.012,Limp Bizkit,My Generation,0
386,0.752,0.753,6,-7.721,0,0.357,0.114,0.0,0.317,0.604,102.549,Limp Bizkit,N 2 Gether Now,3
387,0.328,0.868,4,-4.717,1,0.0718,0.000769,0.000584,0.164,0.181,135.582,Limp Bizkit,Eat You Alive,0
388,0.527,0.771,11,-7.177,1,0.0769,0.1,0.0529,0.0612,0.411,104.386,Limp Bizkit,Re-Arranged,0
389,0.506,0.928,8,-2.896,1,0.186,0.00387,0.00246,0.279,0.432,100.376,Limp Bizkit,Livin' It Up,0
390,0.639,0.947,6,-4.216,1,0.142,0.00896,0.00173,0.0915,0.586,100.869,Limp Bizkit,Just Like This,1
391,0.698,0.891,6,-5.402,1,0.113,0.0741,2.96e-05,0.313,0.837,95.007,Limp Bizkit,Dad Vibes,1
392,0.494,0.947,6,-4.403,1,0.0405,0.00119,9.46e-06,0.0578,0.593,102.098,Limp Bizkit,Gimme The Mic,0
393,0.589,0.884,7,-4.918,1,0.324,0.0451,0.0,0.0904,0.439,90.036,Limp Bizkit,Rollin' (Urban Assault Vehicle),3
394,0.462,0.943,1,-5.343,1,0.245,0.0364,0.00148,0.0871,0.218,95.483,Limp Bizkit,Counterfeit,0
395,0.428,0.978,11,-3.199,1,0.137,0.0074,0.0256,0.458,0.439,97.59,Limp Bizkit,Full Nelson,5
396,0.408,0.942,2,-2.511,1,0.268,0.00856,0.0,0.642,0.413,172.506,Limp Bizkit,Ready To Go,5
397,0.466,0.838,11,-6.258,1,0.248,0.0354,7.31e-05,0.34,0.513,99.816,Limp Bizkit,Stuck,0
398,0.377,0.839,6,-6.425,1,0.0445,0.00182,0.0157,0.153,0.346,94.78,Limp Bizkit,Nobody Like You,0
399,0.457,0.98,6,-2.497,1,0.253,0.000449,0.00152,0.076,0.66,173.997,Limp Bizkit,Gold Cobra,0
400,0.475,0.944,7,-4.19,1,0.396,0.0353,0.0,0.66,0.441,158.071,Limp Bizkit,Out Of Style,5
401,0.461,0.932,6,-3.977,1,0.209,0.000833,0.0,0.362,0.441,97.285,Limp Bizkit,Dirty Rotten Bizkit,0
402,0.868,0.87,2,-6.549,1,0.182,0.295,0.0,0.132,0.158,107.96,Limp Bizkit,"Turn It Up, Bitch",3
403,0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,Peter Bjorn and John,Young Folks,1
404,0.595,0.968,7,-1.551,1,0.0871,0.0179,0.00333,0.0962,0.78,132.763,Peter Bjorn and John,Second Chance,0
405,0.678,0.835,11,-4.283,0,0.0505,0.135,0.000977,0.657,0.776,96.911,Peter Bjorn and John,Amsterdam,5
406,0.627,0.878,3,-7.117,1,0.0463,0.103,0.354,0.32,0.716,90.367,Peter Bjorn and John,The Chills,1
407,0.664,0.68,2,-7.357,1,0.0272,0.128,0.107,0.117,0.567,137.739,Peter Bjorn and John,Up Against The Wall,1
408,0.529,0.929,6,-4.359,0,0.0615,0.0375,0.0112,0.115,0.768,80.175,Peter Bjorn and John,Every Other Night,4
409,0.473,0.915,9,-6.725,1,0.0561,6.43e-05,0.152,0.23,0.324,108.062,Peter Bjorn and John,Objects Of My Affection,0
410,0.714,0.63,0,-6.727,1,0.13,0.193,0.0,0.0593,0.59,95.088,Peter Bjorn and John,Nothing To Worry About,1
411,0.609,0.804,7,-4.137,1,0.042,0.115,2.35e-06,0.503,0.633,131.988,Peter Bjorn and John,Gut Feeling,5
412,0.753,0.807,9,-5.669,1,0.0726,0.188,0.00834,0.482,0.791,128.223,Peter Bjorn and John,Let's Call It Off,5
413,0.614,0.774,11,-5.419,0,0.0436,0.0011,0.0433,0.0899,0.461,90.989,Peter Bjorn and John,Breakin' Point,4
414,0.296,0.762,11,-3.935,1,0.033,0.000684,0.896,0.182,0.15,94.151,Peter Bjorn and John,Start To Melt,6
415,0.841,0.646,9,-5.867,0,0.0879,0.00677,0.00216,0.148,0.628,134.356,Peter Bjorn and John,It Don't Move Me,4
416,0.638,0.59,2,-6.016,1,0.0288,0.126,0.00022,0.14,0.698,142.726,Peter Bjorn and John,Paris 2004,1
417,0.727,0.806,11,-6.111,1,0.0281,0.00755,1.18e-05,0.278,0.962,126.97,Peter Bjorn and John,What You Talking About?,1
418,0.121,0.832,2,-6.354,1,0.0495,0.0445,0.859,0.203,0.329,194.439,Peter Bjorn and John,Roll The Credits,6
419,0.536,0.896,9,-4.035,1,0.069,0.0755,0.000201,0.279,0.869,96.398,Peter Bjorn and John,Eyes,1
420,0.588,0.897,7,-3.091,1,0.0483,0.102,5.81e-05,0.0521,0.679,127.167,Peter Bjorn and John,Dig a Little Deeper,1
421,0.735,0.754,1,-7.317,0,0.0312,0.0944,0.00513,0.27,0.622,119.899,Peter Bjorn and John,Between The Lines,4
422,0.354,0.917,9,-3.095,1,0.0462,0.000147,0.47,0.349,0.6,80.023,Peter Bjorn and John,(Don’t Let Them) Cool Off,0
423,0.41,0.992,9,-2.937,1,0.0883,0.0995,0.0898,0.073,0.295,91.333,Peter Bjorn and John,Breaker Breaker,0
424,0.55,0.962,2,-4.196,0,0.0474,0.02,0.000201,0.136,0.657,120.024,Peter Bjorn and John,Tomorrow Has To Wait,4
425,0.699,0.881,7,-2.874,1,0.0321,0.0184,0.000113,0.179,0.59,125.002,Peter Bjorn and John,Dominos - Galantis Remix,1
426,0.336,0.436,4,-7.714,1,0.0324,0.721,0.000325,0.285,0.296,95.752,Peter Bjorn and John,Poor Cow,2
427,0.71,0.801,0,-5.742,1,0.0471,0.144,5.94e-05,0.249,0.68,116.069,Peter Bjorn and John,Music,1
428,0.364,0.509,4,-8.07,0,0.0302,0.582,0.806,0.186,0.484,137.335,Peter Bjorn and John,Start Making Sense,6
429,0.727,0.808,9,-6.405,0,0.156,0.603,0.0,0.335,0.762,141.651,Peter Bjorn and John,Rusty Nail,4
430,0.574,0.873,4,-5.059,1,0.0508,0.000568,0.138,0.155,0.81,127.821,Peter Bjorn and John,May Seem Macabre,1
