,artist,song_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
8852,Chubby Checker,The Twist - 2016 Re-Recorded Version,spotify:track:6MiiXmlFKolNvpsrOOTCP6,0.571,0.785,4,-5.427,1,0.0281,0.0292,1.35e-06,0.117,0.963,154.551,audio_features,6MiiXmlFKolNvpsrOOTCP6,https://api.spotify.com/v1/tracks/6MiiXmlFKolNvpsrOOTCP6,https://api.spotify.com/v1/audio-analysis/6MiiXmlFKolNvpsrOOTCP6,158577,4
8853,Chubby Checker,Slow Twistin',spotify:track:3nBXj1QTXhPDn1p1k8YBK4,0.753,0.711,4,-5.181,1,0.0373,0.371,0.0,0.203,0.905,130.387,audio_features,3nBXj1QTXhPDn1p1k8YBK4,https://api.spotify.com/v1/tracks/3nBXj1QTXhPDn1p1k8YBK4,https://api.spotify.com/v1/audio-analysis/3nBXj1QTXhPDn1p1k8YBK4,153040,4
8854,Chubby Checker,Hooka Tooka,spotify:track:2knP9lqWtQSP07w4V5FriF,0.785,0.675,1,-5.422,1,0.0292,0.575,0.0101,0.0851,0.912,109.597,audio_features,2knP9lqWtQSP07w4V5FriF,https://api.spotify.com/v1/tracks/2knP9lqWtQSP07w4V5FriF,https://api.spotify.com/v1/audio-analysis/2knP9lqWtQSP07w4V5FriF,133307,4
8855,Chubby Checker,Pony Time,spotify:track:2XPEv2sB6c44DSocT2TwAc,0.453,0.609,8,-6.662,1,0.0296,0.00868,3.43e-05,0.0797,0.96,77.36,audio_features,2XPEv2sB6c44DSocT2TwAc,https://api.spotify.com/v1/tracks/2XPEv2sB6c44DSocT2TwAc,https://api.spotify.com/v1/audio-analysis/2XPEv2sB6c44DSocT2TwAc,147427,4
8856,Chubby Checker,The Hucklebuck,spotify:track:7EumbJIbcVSyJSYKc4aVsT,0.635,0.692,8,-5.246,1,0.0373,0.464,0.0,0.111,0.944,78.295,audio_features,7EumbJIbcVSyJSYKc4aVsT,https://api.spotify.com/v1/tracks/7EumbJIbcVSyJSYKc4aVsT,https://api.spotify.com/v1/audio-analysis/7EumbJIbcVSyJSYKc4aVsT,152427,4
8857,Chubby Checker,Loddy Lo,spotify:track:2CoFxvhk2uGUv2ZpQBtRKq,0.66,0.642,5,-7.109,1,0.0407,0.139,0.0,0.0652,0.943,174.249,audio_features,2CoFxvhk2uGUv2ZpQBtRKq,https://api.spotify.com/v1/tracks/2CoFxvhk2uGUv2ZpQBtRKq,https://api.spotify.com/v1/audio-analysis/2CoFxvhk2uGUv2ZpQBtRKq,131133,4
8858,Chubby Checker,"Lovely, Lovely (Loverly, Loverly)",spotify:track:1YvYzYECA2roz9Hg7EnWSJ,0.659,0.631,4,-6.149,1,0.0314,0.706,0.000108,0.531,0.92,130.062,audio_features,1YvYzYECA2roz9Hg7EnWSJ,https://api.spotify.com/v1/tracks/1YvYzYECA2roz9Hg7EnWSJ,https://api.spotify.com/v1/audio-analysis/1YvYzYECA2roz9Hg7EnWSJ,150973,4
8859,Chubby Checker,The Charleston,spotify:track:429M0JPs0YMr0DBArKXPyZ,0.569,0.757,3,-6.274,1,0.0411,0.593,0.0,0.393,0.95,111.002,audio_features,429M0JPs0YMr0DBArKXPyZ,https://api.spotify.com/v1/tracks/429M0JPs0YMr0DBArKXPyZ,https://api.spotify.com/v1/audio-analysis/429M0JPs0YMr0DBArKXPyZ,139907,4
8860,Chubby Checker,Lets Twist Again,spotify:track:2lrRUnZjUMXTOWAMPpuUSe,0.63,0.757,3,-5.04,1,0.0367,0.00761,1.09e-05,0.0462,0.971,162.479,audio_features,2lrRUnZjUMXTOWAMPpuUSe,https://api.spotify.com/v1/tracks/2lrRUnZjUMXTOWAMPpuUSe,https://api.spotify.com/v1/audio-analysis/2lrRUnZjUMXTOWAMPpuUSe,140564,4
8861,Chubby Checker,The Fly - 2016 Re-Recorded Version,spotify:track:63u1aZPkSplzbIdyHGpvrG,0.456,0.968,5,-4.916,1,0.0448,0.00494,0.00705,0.204,0.962,159.746,audio_features,63u1aZPkSplzbIdyHGpvrG,https://api.spotify.com/v1/tracks/63u1aZPkSplzbIdyHGpvrG,https://api.spotify.com/v1/audio-analysis/63u1aZPkSplzbIdyHGpvrG,170653,4
8862,Chubby Checker,Twistin' U.S.A.,spotify:track:3YUqyU0mV4pVmGAJokJ5LD,0.558,0.61,1,-5.803,0,0.058,0.415,0.0,0.224,0.858,158.923,audio_features,3YUqyU0mV4pVmGAJokJ5LD,https://api.spotify.com/v1/tracks/3YUqyU0mV4pVmGAJokJ5LD,https://api.spotify.com/v1/audio-analysis/3YUqyU0mV4pVmGAJokJ5LD,154693,4
8863,Chubby Checker,Mashed Potato Love,spotify:track:3J4P3UOujGInCdEuNeJJt6,0.687,0.543,5,-5.657,1,0.0317,0.347,0.0,0.34,0.962,125.375,audio_features,3J4P3UOujGInCdEuNeJJt6,https://api.spotify.com/v1/tracks/3J4P3UOujGInCdEuNeJJt6,https://api.spotify.com/v1/audio-analysis/3J4P3UOujGInCdEuNeJJt6,157760,4
8864,Chubby Checker,I Could Have Danced All Night,spotify:track:2WS6178iriZa2VVi46gtIo,0.597,0.729,3,-6.106,1,0.0392,0.042,2.49e-06,0.15,0.866,162.9,audio_features,2WS6178iriZa2VVi46gtIo,https://api.spotify.com/v1/tracks/2WS6178iriZa2VVi46gtIo,https://api.spotify.com/v1/audio-analysis/2WS6178iriZa2VVi46gtIo,129227,4
8865,Chubby Checker,The Hucklebuck (Original Hit Recordings),spotify:track:6lc379sQrtAFTYEpUWA8F5,0.551,0.738,8,-5.712,1,0.0404,0.61,0.0,0.246,0.952,156.526,audio_features,6lc379sQrtAFTYEpUWA8F5,https://api.spotify.com/v1/tracks/6lc379sQrtAFTYEpUWA8F5,https://api.spotify.com/v1/audio-analysis/6lc379sQrtAFTYEpUWA8F5,150573,4
8866,Chubby Checker,Dancin' Party - Original Hit Recordings,spotify:track:11iBaVbYrP2u5uQUVFRwY7,0.536,0.907,8,-5.324,1,0.125,0.419,0.0,0.765,0.97,169.633,audio_features,11iBaVbYrP2u5uQUVFRwY7,https://api.spotify.com/v1/tracks/11iBaVbYrP2u5uQUVFRwY7,https://api.spotify.com/v1/audio-analysis/11iBaVbYrP2u5uQUVFRwY7,125693,4
8867,Chubby Checker,Let's Limbo Some More,spotify:track:20PVWjltSTDX37f6HK89Qh,0.777,0.56,0,-7.303,1,0.0609,0.187,0.0,0.239,0.962,81.502,audio_features,20PVWjltSTDX37f6HK89Qh,https://api.spotify.com/v1/tracks/20PVWjltSTDX37f6HK89Qh,https://api.spotify.com/v1/audio-analysis/20PVWjltSTDX37f6HK89Qh,133160,4
8868,Chubby Checker,Let's Surf Again,spotify:track:3ZhXSHKpQv0UW3MErsSh4s,0.364,0.726,0,-5.331,0,0.124,0.168,0.0,0.0508,0.965,175.223,audio_features,3ZhXSHKpQv0UW3MErsSh4s,https://api.spotify.com/v1/tracks/3ZhXSHKpQv0UW3MErsSh4s,https://api.spotify.com/v1/audio-analysis/3ZhXSHKpQv0UW3MErsSh4s,131707,4
8869,Chubby Checker,The Fly,spotify:track:2FQsTxwDtwp4vEWQ03s0R4,0.49,0.893,5,-6.26,1,0.0458,0.0543,4.88e-06,0.0871,0.781,77.811,audio_features,2FQsTxwDtwp4vEWQ03s0R4,https://api.spotify.com/v1/tracks/2FQsTxwDtwp4vEWQ03s0R4,https://api.spotify.com/v1/audio-analysis/2FQsTxwDtwp4vEWQ03s0R4,149520,4
8870,Chubby Checker,"Hey, Bobba Needle",spotify:track:5PZjtF0B9w34ivVdkX9UUM,0.671,0.762,4,-4.921,1,0.214,0.778,0.0,0.341,0.674,91.828,audio_features,5PZjtF0B9w34ivVdkX9UUM,https://api.spotify.com/v1/tracks/5PZjtF0B9w34ivVdkX9UUM,https://api.spotify.com/v1/audio-analysis/5PZjtF0B9w34ivVdkX9UUM,140187,4
8871,Chubby Checker,Twistin' Round The World,spotify:track:7GEYsqKtgWCgRnwgPzReNG,0.629,0.527,1,-6.115,0,0.053,0.451,0.0,0.325,0.719,159.207,audio_features,7GEYsqKtgWCgRnwgPzReNG,https://api.spotify.com/v1/tracks/7GEYsqKtgWCgRnwgPzReNG,https://api.spotify.com/v1/audio-analysis/7GEYsqKtgWCgRnwgPzReNG,157200,4
8872,Chubby Checker,Toot - Original Hit Recordings,spotify:track:3YpcxYvrNEbyxqHEtWMoJw,0.792,0.901,5,-5.563,1,0.0316,0.745,0.0,0.143,0.976,126.304,audio_features,3YpcxYvrNEbyxqHEtWMoJw,https://api.spotify.com/v1/tracks/3YpcxYvrNEbyxqHEtWMoJw,https://api.spotify.com/v1/audio-analysis/3YpcxYvrNEbyxqHEtWMoJw,138973,4
8873,Chubby Checker,Quarter To Three,spotify:track:3sJtqKAlFZVvndAPtjI00T,0.657,0.801,8,-5.853,1,0.0719,0.0356,7.3e-05,0.189,0.922,86.085,audio_features,3sJtqKAlFZVvndAPtjI00T,https://api.spotify.com/v1/tracks/3sJtqKAlFZVvndAPtjI00T,https://api.spotify.com/v1/audio-analysis/3sJtqKAlFZVvndAPtjI00T,135373,4
8874,Chubby Checker,The Killer,spotify:track:4yEc9j8ShlLdKVbh8qnhwA,0.413,0.672,9,-7.141,1,0.0642,0.0488,0.0,0.205,0.691,174.512,audio_features,4yEc9j8ShlLdKVbh8qnhwA,https://api.spotify.com/v1/tracks/4yEc9j8ShlLdKVbh8qnhwA,https://api.spotify.com/v1/audio-analysis/4yEc9j8ShlLdKVbh8qnhwA,143693,4
8875,Chubby Checker,(We're Gone) Surfin',spotify:track:2L4nBCk6HA8qEgzBuNUFfW,0.641,0.826,1,-5.931,1,0.0495,0.118,0.0,0.284,0.832,81.783,audio_features,2L4nBCk6HA8qEgzBuNUFfW,https://api.spotify.com/v1/tracks/2L4nBCk6HA8qEgzBuNUFfW,https://api.spotify.com/v1/audio-analysis/2L4nBCk6HA8qEgzBuNUFfW,129440,4
8876,Big Brother & The Holding Company,Piece of My Heart,spotify:track:1xKQbqQtQWrtQS47fUJBtl,0.443,0.727,4,-7.951,1,0.145,0.263,0.000141,0.169,0.566,160.82,audio_features,1xKQbqQtQWrtQS47fUJBtl,https://api.spotify.com/v1/tracks/1xKQbqQtQWrtQS47fUJBtl,https://api.spotify.com/v1/audio-analysis/1xKQbqQtQWrtQS47fUJBtl,253333,4
8877,Big Brother & The Holding Company,Call On Me,spotify:track:4HljoGSCvaFsesUZWpb2mK,0.592,0.363,4,-11.289,1,0.0431,0.526,0.000696,0.319,0.618,101.077,audio_features,4HljoGSCvaFsesUZWpb2mK,https://api.spotify.com/v1/tracks/4HljoGSCvaFsesUZWpb2mK,https://api.spotify.com/v1/audio-analysis/4HljoGSCvaFsesUZWpb2mK,152733,3
8878,Big Brother & The Holding Company,Down On Me,spotify:track:42TKLlMFDXauhLzj7zOPUx,0.597,0.582,7,-9.424,1,0.0498,0.255,0.0168,0.137,0.795,141.15,audio_features,42TKLlMFDXauhLzj7zOPUx,https://api.spotify.com/v1/tracks/42TKLlMFDXauhLzj7zOPUx,https://api.spotify.com/v1/audio-analysis/42TKLlMFDXauhLzj7zOPUx,124760,3
8879,Big Brother & The Holding Company,Ball and Chain,spotify:track:6jXzkgISP6UfMEEaKkxWJw,0.39,0.266,11,-14.663,0,0.0398,0.518,0.0156,0.218,0.253,81.233,audio_features,6jXzkgISP6UfMEEaKkxWJw,https://api.spotify.com/v1/tracks/6jXzkgISP6UfMEEaKkxWJw,https://api.spotify.com/v1/audio-analysis/6jXzkgISP6UfMEEaKkxWJw,567973,4
8880,Big Brother & The Holding Company,I Need a Man to Love,spotify:track:5Z27tZEeC8WBiQvoDpx1Sw,0.313,0.69,4,-10.871,0,0.0766,0.0755,1.69e-05,0.195,0.687,182.888,audio_features,5Z27tZEeC8WBiQvoDpx1Sw,https://api.spotify.com/v1/tracks/5Z27tZEeC8WBiQvoDpx1Sw,https://api.spotify.com/v1/audio-analysis/5Z27tZEeC8WBiQvoDpx1Sw,293040,4
8881,Big Brother & The Holding Company,Combination of the Two,spotify:track:6xxR2WCzYgE9ri0PXX5pV3,0.37,0.918,9,-10.685,1,0.187,0.0134,0.0434,0.607,0.362,152.785,audio_features,6xxR2WCzYgE9ri0PXX5pV3,https://api.spotify.com/v1/tracks/6xxR2WCzYgE9ri0PXX5pV3,https://api.spotify.com/v1/audio-analysis/6xxR2WCzYgE9ri0PXX5pV3,347360,4
8882,Big Brother & The Holding Company,Turtle Blues,spotify:track:1CdEksXQ6gvdr4blQjQdTZ,0.54,0.484,7,-9.745,1,0.0314,0.836,0.000223,0.529,0.484,109.09,audio_features,1CdEksXQ6gvdr4blQjQdTZ,https://api.spotify.com/v1/tracks/1CdEksXQ6gvdr4blQjQdTZ,https://api.spotify.com/v1/audio-analysis/1CdEksXQ6gvdr4blQjQdTZ,261067,4
8883,Big Brother & The Holding Company,"Bye, Bye Baby",spotify:track:7E6RJ05OosW2yd7mv3EwpN,0.672,0.336,0,-13.737,1,0.0366,0.182,0.126,0.0974,0.639,105.753,audio_features,7E6RJ05OosW2yd7mv3EwpN,https://api.spotify.com/v1/tracks/7E6RJ05OosW2yd7mv3EwpN,https://api.spotify.com/v1/audio-analysis/7E6RJ05OosW2yd7mv3EwpN,157200,1
8884,Big Brother & The Holding Company,Blindman,spotify:track:6aUAFC6ldgKCeSL3qcSVZQ,0.377,0.444,4,-9.085,1,0.0352,0.0402,0.0,0.139,0.518,132.742,audio_features,6aUAFC6ldgKCeSL3qcSVZQ,https://api.spotify.com/v1/tracks/6aUAFC6ldgKCeSL3qcSVZQ,https://api.spotify.com/v1/audio-analysis/6aUAFC6ldgKCeSL3qcSVZQ,143173,3
8885,Big Brother & The Holding Company,Coo Coo,spotify:track:5PEEbmeELam84bKuxZsoj2,0.51,0.657,0,-9.116,1,0.05,0.271,0.526,0.278,0.499,141.115,audio_features,5PEEbmeELam84bKuxZsoj2,https://api.spotify.com/v1/tracks/5PEEbmeELam84bKuxZsoj2,https://api.spotify.com/v1/audio-analysis/5PEEbmeELam84bKuxZsoj2,116360,4
8886,Big Brother & The Holding Company,Easy Rider,spotify:track:6uwJgwm1ipdr7JKNfEjjV1,0.619,0.416,7,-10.639,1,0.0358,0.132,2.63e-05,0.661,0.535,78.653,audio_features,6uwJgwm1ipdr7JKNfEjjV1,https://api.spotify.com/v1/tracks/6uwJgwm1ipdr7JKNfEjjV1,https://api.spotify.com/v1/audio-analysis/6uwJgwm1ipdr7JKNfEjjV1,143360,4
8887,Big Brother & The Holding Company,"Piece of My Heart - Live at The Grande Ballroom, Detroit, MI - March 1968",spotify:track:737kEEAsEOChHHOVk2QM5D,0.425,0.767,4,-9.799,1,0.102,0.27,0.000158,0.274,0.624,160.757,audio_features,737kEEAsEOChHHOVk2QM5D,https://api.spotify.com/v1/tracks/737kEEAsEOChHHOVk2QM5D,https://api.spotify.com/v1/audio-analysis/737kEEAsEOChHHOVk2QM5D,246493,4
8888,Big Brother & The Holding Company,Flower In the Sun,spotify:track:3O59UWV5NDKZ6Td64Acpzv,0.541,0.54,6,-10.7,0,0.166,0.134,0.0,0.445,0.643,134.33,audio_features,3O59UWV5NDKZ6Td64Acpzv,https://api.spotify.com/v1/tracks/3O59UWV5NDKZ6Td64Acpzv,https://api.spotify.com/v1/audio-analysis/3O59UWV5NDKZ6Td64Acpzv,183707,4
8889,Big Brother & The Holding Company,"Women Is Losers - Live at the Avalon Ballroom, San Francisco, CA - December 1966",spotify:track:7tk5U3oLW8pTpspY6JEAAE,0.637,0.52,0,-10.562,1,0.047,0.0604,0.207,0.0615,0.686,107.784,audio_features,7tk5U3oLW8pTpspY6JEAAE,https://api.spotify.com/v1/tracks/7tk5U3oLW8pTpspY6JEAAE,https://api.spotify.com/v1/audio-analysis/7tk5U3oLW8pTpspY6JEAAE,306093,4
8890,Big Brother & The Holding Company,"Summertime - Live at The Carousel Ballroom, San Francisco, CA - June 1968",spotify:track:4Mro84fzF8WCIS4QHIx5OF,0.411,0.359,7,-15.915,0,0.0283,0.196,0.094,0.37,0.262,83.09,audio_features,4Mro84fzF8WCIS4QHIx5OF,https://api.spotify.com/v1/tracks/4Mro84fzF8WCIS4QHIx5OF,https://api.spotify.com/v1/audio-analysis/4Mro84fzF8WCIS4QHIx5OF,285627,3
8891,Big Brother & The Holding Company,"Flower In the Sun - Live at the Winterland Ballroom, San Francisco, CA - April 1968",spotify:track:5BrrkvuqvPz3kvdHNRsTCi,0.501,0.788,2,-9.109,1,0.338,0.183,0.0168,0.943,0.68,141.904,audio_features,5BrrkvuqvPz3kvdHNRsTCi,https://api.spotify.com/v1/tracks/5BrrkvuqvPz3kvdHNRsTCi,https://api.spotify.com/v1/audio-analysis/5BrrkvuqvPz3kvdHNRsTCi,192467,4
8892,Big Brother & The Holding Company,"Oh, Sweet Mary",spotify:track:6dK3YqaigUJPxdTZqwhnM7,0.219,0.533,5,-13.547,1,0.05,0.0298,0.177,0.464,0.527,160.353,audio_features,6dK3YqaigUJPxdTZqwhnM7,https://api.spotify.com/v1/tracks/6dK3YqaigUJPxdTZqwhnM7,https://api.spotify.com/v1/audio-analysis/6dK3YqaigUJPxdTZqwhnM7,254400,4
8893,Big Brother & The Holding Company,"All Is Loneliness - Live at The Fillmore West, San Francisco, CA - April 1970",spotify:track:7AQD7uDsoBbVE9gk0Rb2pu,0.517,0.208,7,-17.522,0,0.0459,0.813,0.0339,0.63,0.514,87.129,audio_features,7AQD7uDsoBbVE9gk0Rb2pu,https://api.spotify.com/v1/tracks/7AQD7uDsoBbVE9gk0Rb2pu,https://api.spotify.com/v1/audio-analysis/7AQD7uDsoBbVE9gk0Rb2pu,345800,4
8894,Big Brother & The Holding Company,"Down On Me - Live at The Grande Ballroom, Detroit, MI - March 1968",spotify:track:0c9wsoY3jUyzcK3nlN7z0K,0.381,0.729,7,-8.985,1,0.0881,0.0538,1.09e-06,0.274,0.464,139.23,audio_features,0c9wsoY3jUyzcK3nlN7z0K,https://api.spotify.com/v1/tracks/0c9wsoY3jUyzcK3nlN7z0K,https://api.spotify.com/v1/audio-analysis/0c9wsoY3jUyzcK3nlN7z0K,186533,4
8895,Big Brother & The Holding Company,Roadblock,spotify:track:5Q86UA8tykye4KMN7gtKxl,0.487,0.712,0,-10.813,1,0.121,0.0263,0.0716,0.551,0.56,114.093,audio_features,5Q86UA8tykye4KMN7gtKxl,https://api.spotify.com/v1/tracks/5Q86UA8tykye4KMN7gtKxl,https://api.spotify.com/v1/audio-analysis/5Q86UA8tykye4KMN7gtKxl,330933,4
8896,Big Brother & The Holding Company,"Catch Me Daddy - Live at the Grande Ballroom, Detroit, MI - March 1968",spotify:track:1555vpxbW2zu9vr7HyZqAz,0.407,0.807,9,-11.194,1,0.173,0.0766,0.014,0.919,0.493,90.406,audio_features,1555vpxbW2zu9vr7HyZqAz,https://api.spotify.com/v1/tracks/1555vpxbW2zu9vr7HyZqAz,https://api.spotify.com/v1/audio-analysis/1555vpxbW2zu9vr7HyZqAz,331600,4
8897,Big Brother & The Holding Company,Women Is Losers,spotify:track:17jKybtnI3cORPYawoXiMG,0.557,0.568,0,-7.541,1,0.0504,0.228,0.000581,0.0973,0.715,136.736,audio_features,17jKybtnI3cORPYawoXiMG,https://api.spotify.com/v1/tracks/17jKybtnI3cORPYawoXiMG,https://api.spotify.com/v1/audio-analysis/17jKybtnI3cORPYawoXiMG,123160,4
8898,Big Brother & The Holding Company,I Know You Rider,spotify:track:6GDpRUjZ4v6pQ4jK121ePG,0.284,0.931,0,-6.366,1,0.0853,0.00146,0.926,0.288,0.508,151.425,audio_features,6GDpRUjZ4v6pQ4jK121ePG,https://api.spotify.com/v1/tracks/6GDpRUjZ4v6pQ4jK121ePG,https://api.spotify.com/v1/audio-analysis/6GDpRUjZ4v6pQ4jK121ePG,193541,4
8899,Big Brother & The Holding Company,The Last Time,spotify:track:25aLSQIhkOi9zjViAlKBfQ,0.521,0.693,10,-9.412,0,0.469,0.65,0.000596,0.269,0.647,166.736,audio_features,25aLSQIhkOi9zjViAlKBfQ,https://api.spotify.com/v1/tracks/25aLSQIhkOi9zjViAlKBfQ,https://api.spotify.com/v1/audio-analysis/25aLSQIhkOi9zjViAlKBfQ,135173,4
8900,Big Brother & The Holding Company,All Is Loneliness,spotify:track:5H20gnkPJR19BI1GR3t33v,0.38,0.243,5,-11.912,1,0.0291,0.509,0.00353,0.1,0.369,80.337,audio_features,5H20gnkPJR19BI1GR3t33v,https://api.spotify.com/v1/tracks/5H20gnkPJR19BI1GR3t33v,https://api.spotify.com/v1/audio-analysis/5H20gnkPJR19BI1GR3t33v,150867,4
8901,Big Brother & The Holding Company,"Magic of Love - Live at the Grande Ballroom, Detroit, MI - March 1968",spotify:track:4zhkP4qjUM1wR1dbehE7LU,0.618,0.831,5,-11.915,1,0.349,0.159,0.000234,0.288,0.509,115.648,audio_features,4zhkP4qjUM1wR1dbehE7LU,https://api.spotify.com/v1/tracks/4zhkP4qjUM1wR1dbehE7LU,https://api.spotify.com/v1/audio-analysis/4zhkP4qjUM1wR1dbehE7LU,238133,4
8902,Big Brother & The Holding Company,Intruder,spotify:track:5EqVOjDUSQwwFSSsoJE4oV,0.543,0.539,7,-9.348,1,0.0338,0.26,0.115,0.278,0.755,137.92,audio_features,5EqVOjDUSQwwFSSsoJE4oV,https://api.spotify.com/v1/tracks/5EqVOjDUSQwwFSSsoJE4oV,https://api.spotify.com/v1/audio-analysis/5EqVOjDUSQwwFSSsoJE4oV,147467,4
8903,Big Brother & The Holding Company,"Bye, Bye Baby - Live at the Winterland Ballroom, San Francisco, CA - April 1968",spotify:track:4S8F6YdYmqk4F2yEku59WM,0.555,0.388,7,-14.386,1,0.0866,0.447,0.000493,0.212,0.434,110.132,audio_features,4S8F6YdYmqk4F2yEku59WM,https://api.spotify.com/v1/tracks/4S8F6YdYmqk4F2yEku59WM,https://api.spotify.com/v1/audio-analysis/4S8F6YdYmqk4F2yEku59WM,267573,3
8904,Big Brother & The Holding Company,"Ego Rock - Live at The Fillmore West, San Francisco, CA - April 1970",spotify:track:5sCNS9a5UWmKCtUUu6W5uD,0.508,0.264,0,-15.75,1,0.0883,0.722,0.000201,0.26,0.543,111.213,audio_features,5sCNS9a5UWmKCtUUu6W5uD,https://api.spotify.com/v1/tracks/5sCNS9a5UWmKCtUUu6W5uD,https://api.spotify.com/v1/audio-analysis/5sCNS9a5UWmKCtUUu6W5uD,480707,3
8905,Big Brother & The Holding Company,Light Is Faster Than Sound,spotify:track:7yHKwqVaPTRjBfx4ijXHwS,0.36,0.651,5,-11.382,1,0.0426,0.117,0.00845,0.211,0.29,139.817,audio_features,7yHKwqVaPTRjBfx4ijXHwS,https://api.spotify.com/v1/tracks/7yHKwqVaPTRjBfx4ijXHwS,https://api.spotify.com/v1/audio-analysis/7yHKwqVaPTRjBfx4ijXHwS,150360,4
8906,Big Brother & The Holding Company,"Farewell Song - Live at the Winterland Ballroom, San Francisco, CA - April 1968",spotify:track:6Xz7vJYqEjINFozPaJNDHk,0.534,0.663,10,-8.975,1,0.366,0.497,0.00303,0.697,0.579,135.061,audio_features,6Xz7vJYqEjINFozPaJNDHk,https://api.spotify.com/v1/tracks/6Xz7vJYqEjINFozPaJNDHk,https://api.spotify.com/v1/audio-analysis/6Xz7vJYqEjINFozPaJNDHk,296640,4
8907,Janis Joplin,Me and Bobby McGee,spotify:track:1IqFh00G2kvvMm8pRMpehA,0.43,0.463,2,-10.96,1,0.0442,0.303,5.84e-05,0.152,0.66,93.405,audio_features,1IqFh00G2kvvMm8pRMpehA,https://api.spotify.com/v1/tracks/1IqFh00G2kvvMm8pRMpehA,https://api.spotify.com/v1/audio-analysis/1IqFh00G2kvvMm8pRMpehA,271333,4
8908,Janis Joplin,Cry Baby,spotify:track:3L60Vu9qmY6fg2QroRIxgi,0.474,0.418,0,-9.654,1,0.0299,0.514,0.000343,0.0535,0.504,83.308,audio_features,3L60Vu9qmY6fg2QroRIxgi,https://api.spotify.com/v1/tracks/3L60Vu9qmY6fg2QroRIxgi,https://api.spotify.com/v1/audio-analysis/3L60Vu9qmY6fg2QroRIxgi,238600,3
8909,Janis Joplin,Mercedes Benz,spotify:track:1MntHPLU1T7a9W4tojbg8g,0.704,0.106,0,-15.169,0,0.542,0.939,0.0,0.0674,0.521,86.763,audio_features,1MntHPLU1T7a9W4tojbg8g,https://api.spotify.com/v1/tracks/1MntHPLU1T7a9W4tojbg8g,https://api.spotify.com/v1/audio-analysis/1MntHPLU1T7a9W4tojbg8g,107867,4
8910,Janis Joplin,Kozmic Blues,spotify:track:7eYYxblNEZKKeTT0HBQbXO,0.338,0.62,7,-8.22,1,0.0455,0.737,0.267,0.624,0.5,176.922,audio_features,7eYYxblNEZKKeTT0HBQbXO,https://api.spotify.com/v1/tracks/7eYYxblNEZKKeTT0HBQbXO,https://api.spotify.com/v1/audio-analysis/7eYYxblNEZKKeTT0HBQbXO,261893,3
8911,Janis Joplin,Get It While You Can,spotify:track:3dOfHE5J4Qsj1hJ35vnfn4,0.39,0.443,5,-9.63,1,0.0298,0.577,0.00019,0.125,0.345,147.009,audio_features,3dOfHE5J4Qsj1hJ35vnfn4,https://api.spotify.com/v1/tracks/3dOfHE5J4Qsj1hJ35vnfn4,https://api.spotify.com/v1/audio-analysis/3dOfHE5J4Qsj1hJ35vnfn4,203400,3
8912,Janis Joplin,Little Girl Blue,spotify:track:6tv6EVWMV7AIWi8PhZ0uvO,0.399,0.366,5,-10.814,1,0.035,0.458,0.00431,0.117,0.143,130.246,audio_features,6tv6EVWMV7AIWi8PhZ0uvO,https://api.spotify.com/v1/tracks/6tv6EVWMV7AIWi8PhZ0uvO,https://api.spotify.com/v1/audio-analysis/6tv6EVWMV7AIWi8PhZ0uvO,228693,3
8913,Janis Joplin,Try (Just a Little Bit Harder),spotify:track:5Icqjqizh8TnwHdejZQQGQ,0.622,0.858,11,-10.099,0,0.1,0.368,0.0133,0.0884,0.448,110.442,audio_features,5Icqjqizh8TnwHdejZQQGQ,https://api.spotify.com/v1/tracks/5Icqjqizh8TnwHdejZQQGQ,https://api.spotify.com/v1/audio-analysis/5Icqjqizh8TnwHdejZQQGQ,235160,4
8914,Janis Joplin,Half Moon,spotify:track:2bD8JWzDBOnSeUcsjVU2SD,0.672,0.556,0,-12.147,1,0.0433,0.518,0.00498,0.0904,0.627,119.629,audio_features,2bD8JWzDBOnSeUcsjVU2SD,https://api.spotify.com/v1/tracks/2bD8JWzDBOnSeUcsjVU2SD,https://api.spotify.com/v1/audio-analysis/2bD8JWzDBOnSeUcsjVU2SD,233800,4
8915,Janis Joplin,A Woman Left Lonely,spotify:track:5NXI6TWg0mQRmbGPHzkoHk,0.327,0.398,10,-10.632,1,0.0428,0.812,0.000593,0.114,0.24,149.63,audio_features,5NXI6TWg0mQRmbGPHzkoHk,https://api.spotify.com/v1/tracks/5NXI6TWg0mQRmbGPHzkoHk,https://api.spotify.com/v1/audio-analysis/5NXI6TWg0mQRmbGPHzkoHk,209667,4
8916,Janis Joplin,One Good Man,spotify:track:6Evy14WwFHLIJNxvBMnoX6,0.3,0.618,9,-9.982,1,0.121,0.0757,0.134,0.751,0.378,175.116,audio_features,6Evy14WwFHLIJNxvBMnoX6,https://api.spotify.com/v1/tracks/6Evy14WwFHLIJNxvBMnoX6,https://api.spotify.com/v1/audio-analysis/6Evy14WwFHLIJNxvBMnoX6,249600,3
